Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
Days of Grass,"The free humans lived underground, secretive, like rats. Above, the world was a fearsome place for them - the open sky a terror, the night so black, and the striding machines from space so laser-flame deadly. Esther dared the open; she saw the sky; she saw the Enemy. And she was taken - captive - to the vast alien empty city. Surrounded by marvels of a science not born on earth, Esther did not know what they wanted of her. There was mystery in the city, dread in the heavens, and magic in the handsome alien man who came to her.",['Tanith Lee'],http://books.google.com/books/content?id=r2mgnCKhACYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=r2mgnCKhACYC&pg=PT16&dq=Days+of+Grass&hl=&cd=1&source=gbs_api,Hachette UK,2013-06-24,https://play.google.com/store/books/details?id=r2mgnCKhACYC&source=gbs_api,['Fiction'],3.0
Guns for General Washington: A Story of the American Revolution (Great Episodes),"Seymour Reit re-creates the true story of Will Knox, a nineteen-year-old boy who undertook the daring and dangerous task of transporting 183 cannons from New York’s Fort Ticonderoga to Boston—in the dead of winter—to help George Washington win an important battle.",['Seymour Reit'],http://books.google.com/books/content?id=ATQRBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=ATQRBAAAQBAJ&printsec=frontcover&dq=Guns+for+General+Washington:+A+Story+of+the+American+Revolution+(Great+Episodes)&hl=&cd=1&source=gbs_api,HarperCollins,2014-08-05,https://play.google.com/store/books/details?id=ATQRBAAAQBAJ&source=gbs_api,['Juvenile Fiction'],3.0
The Living Company,"With a light touch and an interesting variety of examples, de Geus employs biological metaphors in order to analyze corporate management.",['Arie de Geus'],http://books.google.com/books/content?id=8oKu2uhWBZgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=8oKu2uhWBZgC&pg=PA103&dq=The+Living+Company&hl=&cd=1&source=gbs_api,Harvard Business Press,2002,http://books.google.nl/books?id=8oKu2uhWBZgC&dq=The+Living+Company&hl=&source=gbs_api,['Business & Economics'],1.0
Poems of the Pearl Manuscript (Exeter Medieval Texts and Studies),"For students of Middle English, Andrew and Waldron's The Poems of the Pearl Manuscript has been the key edition of the four Pearl poems for over thirty years. With the changing needs of today's university student in mind, The Poems of the Pearl Manuscript is presented in a fully updated and comprehensively revised version fit for the twenty-first century. Including a new introduction providing historical, literary, and cultural contexts for the poems, as well as a revised and updated bibliography, the fully revised Fifth Edition significantly revises and updates the explanatory notes, as well as makes minor changes to the text and glossary themselves. In addition, the authors have provided for the first time a complete prose translation of the four poems—Pearl, Cleanness, Patience, and Sir Gawain and the Green Knight—included on a CD-ROM at the back of the book for students to use as a working tool. This timely revision ensures the continued quality and consummate translation that students and scholars have come to expect from the Andrew-Waldron edition.","['Malcolm Andrew', 'Ronald Waldron']",http://books.google.com/books/content?id=zAxONAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=zAxONAEACAAJ&dq=Poems+of+the+Pearl+Manuscript+(Exeter+Medieval+Texts+and+Studies)&hl=&cd=1&source=gbs_api,Liverpool University Press,2007,http://books.google.nl/books?id=zAxONAEACAAJ&dq=Poems+of+the+Pearl+Manuscript+(Exeter+Medieval+Texts+and+Studies)&hl=&source=gbs_api,['Literary Collections'],1.0
The Monkey's Paw,"Jacobs was the author of 13 volumes of short stories, and 18 of these stories have been brought together for the first time in this gripping collection of macabre fiction. This book features Gothic narratives, stories of the macabre and supernatural tales. Many of them are also infused with shrewd and sardonic humour or which Jacobs was justifiably famous.",['W. W. Jacobs'],http://books.google.com/books/content?id=0WceAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=0WceAQAAIAAJ&q=The+Monkey%27s+Paw&dq=The+Monkey%27s+Paw&hl=&cd=1&source=gbs_api,"Academy Chicago Publishers, Limited",1997,http://books.google.nl/books?id=0WceAQAAIAAJ&dq=The+Monkey%27s+Paw&hl=&source=gbs_api,['Fiction'],3.0
Plain And Simple - A Woman's Journey To The Amish,"""I had an obsession with the Amish. Plan and simple. Objectively it made no sense. I, who worked hard at being special, fell in love with a people who valued being ordinary."" So begins Sue Bender's story, the captivating and inspiring true story of a harried urban Californian moved by the beauty of a display of quilts to seek out and live with the Amish. Discovering lives shaped by unfamiliar yet comforting ideas about time, work, and community, Bender is gently coaxed to consider, ""Is there another way to lead a good life?"" Her journey begins in a New York men's clothing store. There she is spellbound by the vibrant colors and stunning geometric simplicity of the Amish quilts ""spoke directly to me,"" writes Bender. Somehow, ""they went straight to my heart."" Heeding a persistent inner voice, Bender searches for Amish families willing to allow her to visit and share in there daily lives. Plain and Simple vividly recounts sojourns with two Amish families, visits during which Bender enters a world without television, telephone, electric light, or refrigerators; a world where clutter and hurry are replaced with inner quiet and calm ritual; a world where a sunny kitchen ""glows"" and ""no distinction was made between the sacred and the everyday."" In nine interrelated chapters--as simple and elegant as a classic nine-patch Amish quilt--Bender shares the quiet power she found reflected in lives of joyful simplicity, humanity, and clarity. The fast-paced, opinionated, often frazzled Bender returns home and reworks her ""crazy-quilt"" life, integrating the soul-soothing qualities she has observed in the Amish, and celebrating the patterns in the Amish, and celebrating the patterns formed by the distinctive ""patches"" of her own life. Charmingly illustrated and refreshingly spare, Plain and Simple speaks to the seeker in each of us.",['Sue Bender'],http://books.google.com/books/content?id=4axy2kGahCEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=4axy2kGahCEC&printsec=frontcover&dq=Plain+And+Simple+-+A+Woman%27s+Journey+To+The+Amish&hl=&cd=1&source=gbs_api,Harper Collins,2009-03-17,https://play.google.com/store/books/details?id=4axy2kGahCEC&source=gbs_api,['Religion'],11.0
The History and Theory of Rhetoric: An Introduction (2nd Edition),"The History and Theory of Rhetoric offers discussion of the history of rhetorical studies in the Western tradition, from ancient Greece to contemporary American and European theorists that is easily accessible to students. By tracing the historical progression of rhetoric from the Greek Sophists of the 5th Century B.C. all the way to contemporary studies–such as the rhetoric of science and feminist rhetoric–this comprehensive text helps students understand how persuasive public discourse performs essential social functions and shapes our daily worlds. Students gain conceptual framework for evaluating and practicing persuasive writing and speaking in a wide range of settings and in both written and visual media. Known for its clear writing style and contemporary examples throughout, The History and Theory of Rhetoric emphasizes the relevance of rhetoric to today's students.",['James A. Herrick'],http://books.google.com/books/content?id=29VRCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=29VRCgAAQBAJ&printsec=frontcover&dq=The+History+and+Theory+of+Rhetoric:+An+Introduction+(2nd+Edition)&hl=&cd=1&source=gbs_api,Routledge,2015-08-27,http://books.google.nl/books?id=29VRCgAAQBAJ&dq=The+History+and+Theory+of+Rhetoric:+An+Introduction+(2nd+Edition)&hl=&source=gbs_api,['Language Arts & Disciplines'],1.0
I Spy: 4 Picture Riddle Books (School Reader Collection Lvl 1: (Scholastic Reader Collection),Rhyming verses ask readers to find hidden objects in the photographs.,"['Jean Marzollo', 'Walter Wick']",http://books.google.com/books/content?id=edOLPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=edOLPQAACAAJ&dq=I+Spy:+4+Picture+Riddle+Books+(School+Reader+Collection+Lvl+1:+(Scholastic+Reader+Collection)&hl=&cd=1&source=gbs_api,Cartwheel Books,2005,http://books.google.nl/books?id=edOLPQAACAAJ&dq=I+Spy:+4+Picture+Riddle+Books+(School+Reader+Collection+Lvl+1:+(Scholastic+Reader+Collection)&hl=&source=gbs_api,['Juvenile Nonfiction'],1.0
Napoleon (A Mentor book),"A concise history of Napoleon's life and times, recreated from period documents and decoded diaries.",['Felix Maurice Hippisley Markham'],http://books.google.com/books/content?id=qZ3tAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=qZ3tAAAAMAAJ&q=Napoleon+(A+Mentor+book)&dq=Napoleon+(A+Mentor+book)&hl=&cd=1&source=gbs_api,Signet,1966,http://books.google.nl/books?id=qZ3tAAAAMAAJ&dq=Napoleon+(A+Mentor+book)&hl=&source=gbs_api,['Biography & Autobiography'],2.0
Voices in Summer,"A phenomenal, heartwarming tale by the much-loved Rosamunde Pilcher. Laura, newly married and ever conscious she may be living in the shadow of her husband Alec's first wife, decides to take a holiday with his family in Cornwall. Through the long hot summer days she is slowly charmed by the beautiful old house and the people she learns to know and love. In time her uneasy spirit is soothed by the sparkling, brilliant sea, and her restless heart finally calmed. But is this new-found tranquillity too good to be true? For with the arrival of an anonymous letter, one accusing her of having an affair, Laura's world is thrown into turmoil . . .",['Rosamunde Pilcher'],http://books.google.com/books/content?id=fyntDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=fyntDwAAQBAJ&pg=PT2&dq=Voices+in+Summer&hl=&cd=1&source=gbs_api,Hachette UK,2020-07-01,https://play.google.com/store/books/details?id=fyntDwAAQBAJ&source=gbs_api,['Fiction'],4.0
The Urban Primitive: Paganism in the Concrete Jungle,"In this alternative guide to Magick for Pagan city folk, the authors include practical recommendations not found anywhere else in a tone that is humorous and irreverent but full of serious information.","['Raven Kaldera', 'Tannin Schwartzstein']",http://books.google.com/books/content?id=NhF5Dh2ZvHEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=NhF5Dh2ZvHEC&printsec=frontcover&dq=The+Urban+Primitive:+Paganism+in+the+Concrete+Jungle&hl=&cd=1&source=gbs_api,Llewellyn Worldwide,2002,http://books.google.nl/books?id=NhF5Dh2ZvHEC&dq=The+Urban+Primitive:+Paganism+in+the+Concrete+Jungle&hl=&source=gbs_api,"['Body, Mind & Spirit']",3.0
Ancient Israel,"Considered the leading book on the subject, this book is an authoritative exploration of the complete history of ancient Israel--from Abraham, the first Hebrew, to the Roman destruction of the Second Temple in 70 A.D. It offers superlative authorship from acknowledged leaders in their specialties, from a wide range of nationalities, faiths, and backgrounds. The book is quite manageable in length and is packed with vivid color and black-and-white photographs, maps, charts, and timelines.",['Hershel Shanks'],http://books.google.com/books/content?id=lwyWXwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=lwyWXwAACAAJ&dq=Ancient+Israel&hl=&cd=1&source=gbs_api,Pearson College Division,2010,http://books.google.nl/books?id=lwyWXwAACAAJ&dq=Ancient+Israel&hl=&source=gbs_api,['Religion'],1.0
103 Great Poems: A Dual-Language Book (Dover Dual Language German) (German and English Edition),"Exceptionally fine poetry by Germany's greatest literary figure, from his earliest, ""An den Schlaf"" (""To Sleep""), written when he was 18, to his last great poem, ""Verdächtnis"" (""Legacy""), written when he was 80.",['Johann Wolfgang von Goethe'],http://books.google.com/books/content?id=uyXDAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=uyXDAgAAQBAJ&printsec=frontcover&dq=103+Great+Poems:+A+Dual-Language+Book+(Dover+Dual+Language+German)+(German+and+English+Edition)&hl=&cd=1&source=gbs_api,Courier Corporation,2013-01-16,https://play.google.com/store/books/details?id=uyXDAgAAQBAJ&source=gbs_api,['Foreign Language Study'],1.0
Heartwood: Trickster's Game #1,"Year after year, season after season, for as long as Darak's people could remember, the battle of the Oak and the Holly had taken place, bringing an end to Winter and the rebirth of Spring. But this year the battle went wrong as Darak's brother became possessed by the spirit of the Holly. To free him, Darak must undertake a quest to restore the very balance of nature.",['Barbara Campbell'],http://books.google.com/books/content?id=UPjYJS5nNPYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=UPjYJS5nNPYC&printsec=frontcover&dq=Heartwood:+Trickster%27s+Game&hl=&cd=1&source=gbs_api,Penguin,2005-05-03,https://play.google.com/store/books/details?id=UPjYJS5nNPYC&source=gbs_api,['Fiction'],1.0
